url,manufacturer,car_name,body_style,production_start,production_end,length,width,width_incl_mirrors,height,wheelbase,ground_clearance,cargo_volume_eu,cargo_volume_us,cargo_volume_max_eu,cargo_volume_max_us,weight,segment,price_eu,price_us
https://www.carsized.com/en/cars/maserati-grecale-2022-suv/,Maserati,Grecale,SUV,2022,,484.6,194.8,216.3,167.0,290.1,23.2,535.0,,,,1870.0,Premium,71519.0,64995.0
https://www.carsized.com/en/cars/maserati-levante-2016-suv/,Maserati,Levante,SUV,2016,2021.0,500.5,198.1,215.8,169.3,300.4,24.8,580.0,,1625.0,,2205.0,Premium,72630.0,72000.0
https://www.carsized.com/en/cars/maserati-levante-2021-suv/,Maserati,Levante,SUV,2021,,500.5,198.1,215.8,169.3,300.4,24.8,580.0,,1625.0,,2109.0,Premium,77520.0,79400.0
https://www.carsized.com/en/cars/maserati-mc20-2020-coupe/,Maserati,MC20,Coupé,2020,,466.9,196.5,217.8,122.6,270.0,,100.0,,150.0,,1475.0,Luxury,210000.0,212000.0
https://www.carsized.com/en/cars/maserati-mexico-1966-coupe/,Maserati,Mexico,Coupé,1966,1972.0,476.0,173.0,,135.0,264.0,14.0,600.0,,,,1650.0,Premium,,
https://www.carsized.com/en/cars/maserati-quattroporte-2002-sedan/,Maserati,Quattroporte,Sedan,2002,2012.0,505.2,189.5,,143.8,306.4,,450.0,,,,,Premium,,
https://www.carsized.com/en/cars/maserati-quattroporte-2012-sedan/,Maserati,Quattroporte,Sedan,2012,,526.2,194.8,,148.1,317.1,,530.0,,,,,Premium,,
https://www.carsized.com/en/cars/maxus-edeliver-5-2024-panel-van/,Maxus,eDeliver 5,Panel van,2024,,480.0,187.4,,196.0,310.0,,,,6600.0,,1925.0,Standard,46398.0,
https://www.carsized.com/en/cars/maxus-euniq-6-2020-suv-ev/,Maxus,Euniq 6 EV,SUV,2020,2024.0,473.5,186.0,,173.6,276.0,16.0,754.0,,1396.0,,1857.0,Standard,53490.0,
https://www.carsized.com/en/cars/maxus-mifa-9-2021-minivan/,Maxus,Mifa,Minivan,2021,,527.0,200.0,,184.0,320.0,14.0,466.0,,2017.0,,2385.0,Standard,68990.0,
https://www.carsized.com/en/cars/maxus-terron-9-2024-4-door-pickup-electric/,Maxus,eTerron 9,4-door Pick-up,2024,,550.0,199.7,,186.0,330.0,26.0,,,,,2925.0,Standard,74958.0,
https://www.carsized.com/en/cars/maybach-57-2002-sedan/,Maybach,57,Sedan,2002,2012.0,572.8,198.0,,157.2,339.0,,605.0,,,,2735.0,Luxury,390201.0,
https://www.carsized.com/en/cars/mazda-2-2011-5-door-hatchback/,Mazda,2,5-door Hatchback,2011,2014.0,395.0,169.5,,147.5,249.2,,250.0,,787.0,,,Standard,,
https://www.carsized.com/en/cars/mazda-2-2014-5-door-hatchback/,Mazda,2,5-door Hatchback,2014,2019.0,406.5,169.5,198.3,149.5,257.0,14.3,280.0,,950.0,,1045.0,Standard,12890.0,
https://www.carsized.com/en/cars/mazda-3-2003-5-door-hatchback/,Mazda,3,5-door Hatchback,2003,2006.0,442.0,175.5,,146.5,264.0,,346.0,,1285.0,,1255.0,Standard,15400.0,
https://www.carsized.com/en/cars/mazda-3-2011-5-door-hatchback/,Mazda,3,5-door Hatchback,2011,2013.0,446.0,175.5,,147.0,264.0,15.5,340.0,,1360.0,,1270.0,Standard,16990.0,
https://www.carsized.com/en/cars/mazda-3-2013-5-door-hatchback/,Mazda,3,5-door Hatchback,2013,2017.0,446.0,179.5,205.3,145.0,270.0,15.5,364.0,,1263.0,,1260.0,Standard,17490.0,
https://www.carsized.com/en/cars/mazda-3-2017-sedan/,Mazda,3,Sedan,2017,2018.0,458.0,179.5,205.3,145.0,270.0,15.5,419.0,,,,1280.0,Standard,21790.0,
https://www.carsized.com/en/cars/mazda-3-2019-5-door-hatchback/,Mazda,3,5-door Hatchback,2019,,446.0,179.5,202.8,143.5,272.5,13.5,351.0,,1026.0,,1349.0,Standard,23290.0,
https://www.carsized.com/en/cars/mazda-5-2005-minivan/,Mazda,5,Minivan,2005,2008.0,450.5,175.5,,161.5,275.0,11.2,969.0,,1678.0,,1470.0,Standard,20400.0,
https://www.carsized.com/en/cars/mazda-5-2010-minivan/,Mazda,5,Minivan,2010,2018.0,458.5,175.0,,161.5,275.1,,538.0,,1597.0,,1470.0,Standard,20690.0,
https://www.carsized.com/en/cars/mazda-6-2002-liftback-eu/,Mazda,6 EU,Liftback,2002,2008.0,468.0,178.0,,143.5,267.5,,492.0,,1662.0,,,Standard,,
https://www.carsized.com/en/cars/mazda-6-2007-estate-eu/,Mazda,6 EU,Estate,2007,2011.0,476.5,179.5,,149.0,272.5,,519.0,,1751.0,,,Standard,,
https://www.carsized.com/en/cars/mazda-6-2012-estate/,Mazda,6,Estate,2012,2018.0,480.5,184.0,209.0,148.0,275.0,16.5,522.0,,1648.0,,1380.0,Standard,24990.0,
https://www.carsized.com/en/cars/mazda-6-2012-sedan/,Mazda,6,Sedan,2012,2018.0,487.0,184.0,209.0,145.0,283.0,16.5,480.0,,,,1375.0,Standard,24990.0,
https://www.carsized.com/en/cars/mazda-6e-2024-liftback/,Mazda,6e,Liftback,2024,,492.1,189.0,215.6,149.1,289.5,12.0,336.0,,1074.0,,2027.0,Standard,44900.0,
https://www.carsized.com/en/cars/mazda-cx-3-2015-suv/,Mazda,CX-3,SUV,2015,2022.0,427.5,176.5,204.9,155.0,257.0,16.0,350.0,,1260.0,,1260.0,Standard,17990.0,
https://www.carsized.com/en/cars/mazda-cx-30-2019-suv/,Mazda,CX-30,SUV,2019,,439.5,179.5,204.0,154.0,265.5,17.5,430.0,,1406.0,,1395.0,Standard,26690.0,21900.0
https://www.carsized.com/en/cars/mazda-cx-5-2012-suv/,Mazda,CX-5,SUV,2012,2017.0,455.5,184.0,214.2,167.0,270.0,21.0,503.0,,1620.0,,1390.0,Standard,23990.0,20695.0
https://www.carsized.com/en/cars/mazda-cx-5-2017-suv/,Mazda,CX-5,SUV,2017,2021.0,455.0,184.2,211.5,168.0,270.0,18.5,506.0,,1620.0,,1435.0,Standard,25190.0,24045.0
https://www.carsized.com/en/cars/mazda-cx-50-2022-suv/,Mazda,CX-50,SUV,2022,,471.9,192.0,205.2,161.3,281.4,21.1,,,,,1681.0,Standard,,27550.0
https://www.carsized.com/en/cars/mazda-cx-60-2022-suv/,Mazda,CX-60,SUV,2022,,474.5,189.0,213.4,168.0,287.0,17.6,570.0,,1726.0,,1890.0,Standard,46150.0,
https://www.carsized.com/en/cars/mazda-cx-7-2006-suv/,Mazda,CX-7,SUV,2006,2009.0,467.5,187.0,,164.5,275.0,20.5,455.0,,1348.0,,1770.0,Standard,31800.0,
https://www.carsized.com/en/cars/mazda-cx-80-2024-suv/,Mazda,CX-80,SUV,2024,,499.5,189.0,213.4,171.4,312.0,16.5,258.0,,1971.0,,2240.0,Standard,55350.0,
https://www.carsized.com/en/cars/mazda-cx-9-2016-suv/,Mazda,CX-9,SUV,2016,2023.0,506.5,196.9,,175.3,293.0,22.4,,,,,1880.0,Standard,,31520.0
https://www.carsized.com/en/cars/mazda-cx-90-2023-suv/,Mazda,CX-90,SUV,2023,,510.0,199.4,215.6,173.2,311.9,20.3,,,,,2136.0,Standard,,37845.0
https://www.carsized.com/en/cars/mazda-demio-1996-5-door-hatchback/,Mazda,Demio,5-door Hatchback,1996,2000.0,380.8,165.0,,150.0,239.0,,330.0,,679.0,,1025.0,Standard,11700.0,
https://www.carsized.com/en/cars/mazda-mx-30-2020-suv/,Mazda,MX-30,SUV,2020,,439.5,184.8,203.5,155.5,265.5,13.0,366.0,,1171.0,,1720.0,Standard,33134.0,33470.0
https://www.carsized.com/en/cars/mazda-mx-5-1989-roadster/,Mazda,MX-5 Miata,Roadster,1989,1997.0,394.7,166.0,,122.5,226.5,,135.0,,,,955.0,Standard,14316.0,13800.0
https://www.carsized.com/en/cars/mazda-mx-5-2000-roadster/,Mazda,MX-5,Roadster,2000,2005.0,397.5,168.0,,122.5,226.5,10.2,144.0,,,,1110.0,Standard,19935.0,22595.0
https://www.carsized.com/en/cars/mazda-mx-5-2015-roadster/,Mazda,MX-5,Roadster,2015,2023.0,391.5,173.5,191.8,123.4,231.0,13.5,130.0,,,,1050.0,Standard,22990.0,25700.0
https://www.carsized.com/en/cars/mazda-mx-5-2015-targa/,Mazda,MX-5 RF,Targa,2015,2023.0,391.5,173.5,191.8,123.0,231.0,13.5,127.0,,,,1090.0,Standard,28490.0,30065.0
https://www.carsized.com/en/cars/mclaren-12c-2011-coupe/,McLaren,MP4-12C,Coupé,2011,2014.0,450.9,190.8,,119.9,267.0,10.0,144.0,,,,1434.0,Luxury,200000.0,
https://www.carsized.com/en/cars/mclaren-600lt-2019-cabriolet/,McLaren,600LT Spider,Cabriolet,2019,2021.0,460.4,193.0,209.5,119.6,267.0,9.2,,,,,1404.0,Luxury,250000.0,
https://www.carsized.com/en/cars/mclaren-650s-2014-cabriolet/,McLaren,650S,Cabriolet,2014,2017.0,451.2,190.8,,120.3,267.0,10.0,144.0,,,,1468.0,Luxury,258500.0,
https://www.carsized.com/en/cars/mclaren-720s-2017-coupe/,McLaren,720S,Coupé,2017,2023.0,454.3,216.1,216.1,119.6,267.0,10.7,210.0,,360.0,,1424.0,Luxury,260000.0,284745.0
https://www.carsized.com/en/cars/mercedes-benz-110-1961-sedan/,Mercedes-Benz,110,Sedan,1961,1965.0,473.0,179.5,,149.5,270.0,,640.0,,,,,Premium,,
https://www.carsized.com/en/cars/mercedes-benz-111-1961-coupe/,Mercedes-Benz,111,Coupé,1961,1971.0,488.0,184.5,,142.0,275.0,,530.0,,,,1410.0,Premium,12000.0,
https://www.carsized.com/en/cars/mercedes-benz-120-1953-sedan/,Mercedes-Benz,120,Sedan,1953,1959.0,446.0,174.0,,156.0,265.0,,,,,,,Premium,,
https://www.carsized.com/en/cars/mercedes-benz-123-1976-sedan/,Mercedes-Benz,123,Sedan,1976,1986.0,472.5,178.4,,143.5,279.5,,500.0,,,,,Premium,,
https://www.carsized.com/en/cars/mercedes-benz-123-1977-coupe/,Mercedes-Benz,123,Coupé,1977,1986.0,464.0,178.6,,139.5,271.0,,500.0,,,,,Premium,,
https://www.carsized.com/en/cars/mercedes-benz-170-s-1949-sedan/,Mercedes-Benz,170 S,Sedan,1949,1952.0,445.5,158.4,,161.0,284.5,,,,,,,--,,
https://www.carsized.com/en/cars/mercedes-benz-190-1988-sedan/,Mercedes-Benz,190,Sedan,1988,1993.0,444.8,169.0,,137.5,266.5,12.3,410.0,,,,1245.0,Premium,16932.0,
https://www.carsized.com/en/cars/mercedes-benz-220-1951-sedan/,Mercedes-Benz,220,Sedan,1951,1954.0,450.7,168.5,,161.0,284.5,,,,,,,--,,
https://www.carsized.com/en/cars/mercedes-benz-220-s-1954-coupe/,Mercedes-Benz,220 S,Coupé,1954,1959.0,476.0,176.5,,153.0,270.0,,,,,,,Premium,,
https://www.carsized.com/en/cars/mercedes-benz-290-1934-2-door-cabriolet-lwb/,Mercedes-Benz,290,2-door Cabriolet LWB,1934,1937.0,487.0,173.0,,166.0,330.0,,,,,,1980.0,Premium,562.0,
https://www.carsized.com/en/cars/mercedes-benz-3-1987-coupe/,Mercedes-Benz,E-Class,Coupé,1987,1996.0,465.5,174.0,,139.5,271.5,16.3,480.0,,,,,--,,
https://www.carsized.com/en/cars/mercedes-benz-a-1997-5-door-hatchback/,Mercedes-Benz,A-Class,5-door Hatchback,1997,2001.0,357.5,171.9,195.0,157.5,242.3,,390.0,,1190.0,,1115.0,Premium,15555.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2004-5-door-hatchback/,Mercedes-Benz,A-Class,5-door Hatchback,2004,2008.0,383.8,176.4,197.5,159.3,256.8,11.3,435.0,,1370.0,,1195.0,Premium,18832.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2008-3-door-hatchback/,Mercedes-Benz,A-Class,3-door Hatchback,2008,2012.0,388.3,176.4,197.5,159.3,256.8,11.3,435.0,,1370.0,,1195.0,Premium,19070.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2015-5-door-hatchback/,Mercedes-Benz,A-Class,5-door Hatchback,2015,2018.0,429.9,178.0,202.2,143.3,269.9,9.3,341.0,,1157.0,,1370.0,Premium,24681.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2018-5-door-hatchback-amg-45/,Mercedes-Benz,AMG A 45,5-door Hatchback,2018,2022.0,444.5,185.0,199.2,141.2,272.9,9.4,370.0,,1210.0,,1620.0,Premium,58399.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2018-5-door-hatchback/,Mercedes-Benz,A-Class,5-door Hatchback,2018,2022.0,441.9,179.6,199.2,144.0,272.9,10.4,370.0,,1210.0,,1350.0,Premium,26091.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2018-sedan/,Mercedes-Benz,A-Class,Sedan,2018,2022.0,454.9,179.6,199.2,144.6,272.9,10.4,405.0,,,,1360.0,Premium,28727.0,
https://www.carsized.com/en/cars/mercedes-benz-a-2022-sedan-amg-35/,Mercedes-Benz,AMG A 35,Sedan,2022,,457.0,179.6,199.2,141.3,272.9,8.1,395.0,,,,1655.0,Premium,59613.0,
https://www.carsized.com/en/cars/mercedes-benz-amg-gt-2014-coupe/,Mercedes-Benz,AMG GT,Coupé,2014,2017.0,454.4,193.9,207.5,128.7,263.0,9.6,,,,,1615.0,Premium,116382.0,
https://www.carsized.com/en/cars/mercedes-benz-amg-gt-2017-roadster/,Mercedes-Benz,AMG GT,Roadster,2017,2018.0,454.4,193.9,207.5,125.9,263.0,9.6,165.0,,,,1670.0,Premium,129656.0,
https://www.carsized.com/en/cars/mercedes-benz-amg-gt-2018-4-door-coupe-63s/,Mercedes-Benz,AMG GT 63s,4-door Coupé,2018,2021.0,505.4,195.3,207.5,144.7,295.1,12.2,456.0,,,,2120.0,Premium,167017.0,
https://www.carsized.com/en/cars/mercedes-benz-b-2008-estate/,Mercedes-Benz,B-Class,Estate,2008,2011.0,427.3,177.7,203.5,160.4,277.8,14.0,544.0,,1530.0,,1300.0,Premium,23443.0,
https://www.carsized.com/en/cars/mercedes-benz-b-2011-estate/,Mercedes-Benz,B-Class,Estate,2011,2018.0,435.9,178.6,201.0,155.7,269.9,12.7,488.0,,1547.0,,1395.0,Premium,26359.0,
https://www.carsized.com/en/cars/mercedes-benz-b-2018-estate/,Mercedes-Benz,B-Class,Estate,2018,,441.9,179.6,202.0,156.2,272.9,10.4,455.0,,1540.0,,1385.0,Premium,28144.0,
https://www.carsized.com/en/cars/mercedes-benz-c-1997-sedan/,Mercedes-Benz,C-Class,Sedan,1997,2000.0,451.6,172.8,,142.7,269.0,,430.0,,,,1350.0,Premium,24910.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2000-3-door-hatchback/,Mercedes-Benz,C-Class Sportcoupé,3-door Hatchback,2000,2005.0,434.3,172.8,196.0,140.6,271.5,,310.0,,1100.0,,1445.0,Premium,24592.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2000-sedan/,Mercedes-Benz,C-Class,Sedan,2000,2005.0,452.6,172.8,198.0,142.6,271.5,11.5,455.0,,,,1455.0,Premium,26448.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2004-estate/,Mercedes-Benz,C-Class,Estate,2004,2008.0,454.1,172.8,198.0,146.6,271.5,11.5,480.0,,1354.0,,1565.0,Premium,31030.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2011-coupe/,Mercedes-Benz,C-Class,Coupé,2011,2015.0,459.0,177.0,199.7,140.6,276.0,11.2,450.0,,,,1500.0,Premium,33290.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2011-estate/,Mercedes-Benz,C-Class,Estate,2011,2014.0,460.1,177.0,200.8,145.9,276.0,11.2,485.0,,1500.0,,1540.0,Premium,34718.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2011-sedan/,Mercedes-Benz,C-Class,Sedan,2011,2014.0,458.6,177.0,200.8,144.7,276.0,11.2,475.0,,,,1480.0,Premium,33052.0,34800.0
https://www.carsized.com/en/cars/mercedes-benz-c-2014-estate/,Mercedes-Benz,C-Class,Estate,2014,2021.0,470.2,181.0,202.0,145.7,284.0,9.2,460.0,,1480.0,,1470.0,Premium,33534.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2014-sedan/,Mercedes-Benz,C-Class,Sedan,2014,2018.0,468.6,181.0,202.0,144.2,284.0,9.2,455.0,,,,1395.0,Premium,31868.0,38950.0
https://www.carsized.com/en/cars/mercedes-benz-c-2015-coupe/,Mercedes-Benz,C-Class,Coupé,2015,2018.0,468.6,181.0,201.6,140.6,284.0,10.4,400.0,,,,1475.0,Premium,36033.0,42650.0
https://www.carsized.com/en/cars/mercedes-benz-c-2016-cabriolet/,Mercedes-Benz,C-Class,Cabriolet,2016,2018.0,468.6,181.0,201.6,140.9,284.0,10.4,360.0,,,,1600.0,Premium,42727.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2016-coupe-amg-63/,Mercedes-Benz,AMG C 63,Coupé,2016,2018.0,475.0,187.7,201.6,140.0,284.0,,400.0,,,,1785.0,Premium,78302.0,67000.0
https://www.carsized.com/en/cars/mercedes-benz-c-2018-coupe-amg-63/,Mercedes-Benz,AMG C 63,Coupé,2018,2023.0,475.1,187.7,201.6,140.1,284.0,10.1,355.0,,,,1810.0,Premium,77929.0,68750.0
https://www.carsized.com/en/cars/mercedes-benz-c-2021-estate/,Mercedes-Benz,C-Class,Estate,2021,,475.1,182.0,203.3,145.4,286.5,9.7,490.0,,1510.0,,1690.0,Premium,45666.0,
https://www.carsized.com/en/cars/mercedes-benz-c-2021-sedan/,Mercedes-Benz,C-Class,Sedan,2021,,475.1,182.0,203.3,143.7,286.5,9.7,455.0,,,,1625.0,Premium,43881.0,44850.0
https://www.carsized.com/en/cars/mercedes-benz-citan-2021-minivan/,Mercedes-Benz,Citan Tourer,Minivan,2021,,449.8,185.9,215.9,181.1,271.6,,517.0,,2390.0,,1556.0,Standard,22479.0,
https://www.carsized.com/en/cars/mercedes-benz-citan-2021-panel-van/,Mercedes-Benz,Citan,Panel van,2021,,449.8,185.9,215.9,185.2,271.6,,,,2900.0,,1462.0,Standard,19980.0,
https://www.carsized.com/en/cars/mercedes-benz-cl-1999-coupe/,Mercedes-Benz,CL-Class,Coupé,1999,2006.0,499.3,185.7,212.0,139.8,288.5,,450.0,,,,1865.0,--,93688.0,
https://www.carsized.com/en/cars/mercedes-benz-cl-2010-coupe/,Mercedes-Benz,CL-Class,Coupé,2010,2014.0,509.5,187.1,213.0,141.9,295.5,,490.0,,,,2070.0,Premium,120607.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2013-estate/,Mercedes-Benz,CLA,Estate,2013,2016.0,463.0,177.7,203.2,143.7,269.9,11.7,495.0,,1354.0,,1430.0,Premium,29810.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2013-sedan/,Mercedes-Benz,CLA,Sedan,2013,2019.0,463.0,177.7,203.2,143.2,269.9,11.7,470.0,,,,1395.0,Premium,29215.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2019-estate-amg-35/,Mercedes-Benz,AMG CLA 35,Estate,2019,2023.0,469.5,183.0,199.9,140.5,272.9,8.3,505.0,,1370.0,,1620.0,Premium,52301.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2019-estate/,Mercedes-Benz,CLA,Estate,2019,2023.0,468.8,183.0,199.9,144.2,272.9,10.4,505.0,,1370.0,,1425.0,Premium,32213.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2019-sedan-amg-45/,Mercedes-Benz,AMG CLA 45,Sedan,2019,2023.0,469.3,185.7,199.9,140.7,272.9,8.7,460.0,,,,1660.0,Premium,62564.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2019-sedan/,Mercedes-Benz,CLA,Sedan,2019,2023.0,468.8,183.0,199.9,143.9,272.9,10.4,460.0,,,,1395.0,Premium,31476.0,
https://www.carsized.com/en/cars/mercedes-benz-cla-2025-sedan-eq/,Mercedes-Benz,CLA EQ,Sedan,2025,,472.3,185.5,202.1,146.8,279.0,,405.0,,,,2055.0,Premium,55859.0,55000.0
https://www.carsized.com/en/cars/mercedes-benz-clc-2008-3-door-hatchback/,Mercedes-Benz,CLC-Class,3-door Hatchback,2008,2011.0,444.8,172.8,207.8,140.5,271.5,,310.0,,1100.0,,1470.0,Premium,26894.0,
https://www.carsized.com/en/cars/mercedes-benz-cle-2023-coupe/,Mercedes-Benz,CLE,Coupé,2023,,485.0,186.1,204.2,142.3,286.5,10.8,420.0,,,,1790.0,Premium,58132.0,65000.0
https://www.carsized.com/en/cars/mercedes-benz-cle-2024-cabriolet/,Mercedes-Benz,CLE,Cabriolet,2024,,485.0,186.1,204.2,142.4,286.5,11.4,385.0,,,,1925.0,Premium,61335.0,64350.0
https://www.carsized.com/en/cars/mercedes-benz-clk-1997-cabriolet/,Mercedes-Benz,CLK,Cabriolet,1997,2003.0,456.7,172.2,,138.0,269.0,,237.0,,350.0,,1310.0,Premium,35300.0,
https://www.carsized.com/en/cars/mercedes-benz-clk-1997-coupe/,Mercedes-Benz,CLK,Coupé,1997,2003.0,456.7,172.2,,137.1,269.0,,420.0,,,,1310.0,Premium,29600.0,
https://www.carsized.com/en/cars/mercedes-benz-clk-2005-coupe/,Mercedes-Benz,CLK,Coupé,2005,2010.0,465.2,174.0,199.1,141.3,271.5,,435.0,,,,1540.0,Premium,38794.0,
https://www.carsized.com/en/cars/mercedes-benz-cls-2004-sedan/,Mercedes-Benz,CLS,Sedan,2004,2008.0,492.0,187.3,206.0,139.0,285.4,13.0,495.0,,,,1730.0,Premium,56840.0,
https://www.carsized.com/en/cars/mercedes-benz-cls-2010-sedan/,Mercedes-Benz,CLS,Sedan,2010,2014.0,494.0,188.1,207.5,141.6,287.4,11.8,520.0,,,,1815.0,Premium,63725.0,71300.0
https://www.carsized.com/en/cars/mercedes-benz-cls-2014-estate/,Mercedes-Benz,CLS,Estate,2014,2017.0,495.3,188.1,207.5,141.9,287.4,11.8,590.0,,1550.0,,1915.0,Premium,46160.0,
https://www.carsized.com/en/cars/mercedes-benz-cls-2018-sedan/,Mercedes-Benz,CLS,Sedan,2018,2021.0,498.8,189.0,206.9,143.5,293.9,9.3,490.0,,,,1790.0,Premium,57792.0,
https://www.carsized.com/en/cars/mercedes-benz-e-1984-sedan/,Mercedes-Benz,E-Class,Sedan,1984,1993.0,474.0,174.0,,143.1,280.0,16.5,520.0,,,,,Premium,16670.0,
https://www.carsized.com/en/cars/mercedes-benz-e-1996-sedan/,Mercedes-Benz,E-Class,Sedan,1996,2002.0,481.8,179.9,198.5,144.1,283.2,14.2,520.0,,,,1590.0,Premium,31320.0,
https://www.carsized.com/en/cars/mercedes-benz-e-1999-estate/,Mercedes-Benz,E-Class,Estate,1999,2002.0,483.9,179.9,198.5,150.5,283.3,16.0,600.0,,1825.0,,1610.0,Premium,34845.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2006-estate/,Mercedes-Benz,E-Class,Estate,2006,2009.0,488.8,182.2,199.0,150.6,285.4,12.3,690.0,,1950.0,,1785.0,Premium,41829.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2007-sedan/,Mercedes-Benz,E-Class,Sedan,2007,2009.0,485.1,182.1,199.0,148.3,285.5,12.3,540.0,,,,1615.0,Premium,38318.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2009-cabriolet/,Mercedes-Benz,E-Class,Cabriolet,2009,2013.0,469.8,178.6,202.8,139.8,276.0,11.4,390.0,,,,1685.0,Premium,46380.0,56850.0
https://www.carsized.com/en/cars/mercedes-benz-e-2009-coupe/,Mercedes-Benz,E-Class,Coupé,2009,2013.0,469.8,178.6,202.8,139.7,276.0,11.4,450.0,,,,1560.0,Premium,41442.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2009-estate/,Mercedes-Benz,E-Class,Estate,2009,2013.0,489.5,185.4,207.1,147.1,287.4,11.4,695.0,,1950.0,,1825.0,Premium,42483.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2009-sedan/,Mercedes-Benz,E-Class,Sedan,2009,2013.0,486.8,185.4,207.1,147.1,287.4,11.4,540.0,,,,1720.0,Premium,39270.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2013-cabriolet/,Mercedes-Benz,E-Class,Cabriolet,2013,2016.0,470.3,178.6,201.6,139.8,276.0,11.4,390.0,,,,1715.0,Premium,48493.0,60200.0
https://www.carsized.com/en/cars/mercedes-benz-e-2013-coupe/,Mercedes-Benz,E-Class,Coupé,2013,2017.0,470.3,178.6,201.6,139.7,276.0,11.4,450.0,,,,1585.0,Premium,43554.0,52200.0
https://www.carsized.com/en/cars/mercedes-benz-e-2013-estate/,Mercedes-Benz,E-Class,Estate,2013,2017.0,490.5,185.4,207.1,147.4,287.4,11.4,695.0,,1950.0,,1845.0,Premium,43881.0,58600.0
https://www.carsized.com/en/cars/mercedes-benz-e-2013-sedan/,Mercedes-Benz,E-Class,Sedan,2013,2017.0,487.9,185.4,207.1,147.4,287.4,11.4,540.0,,,,1735.0,Premium,40668.0,51400.0
https://www.carsized.com/en/cars/mercedes-benz-e-2016-cabriolet/,Mercedes-Benz,E-Class,Cabriolet,2016,2020.0,482.6,186.0,205.5,142.8,287.3,9.8,360.0,,,,1830.0,Premium,53413.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2016-coupe/,Mercedes-Benz,E-Class,Coupé,2016,2020.0,484.4,186.0,205.5,143.2,287.3,9.8,405.0,,,,1735.0,Premium,48077.0,58900.0
https://www.carsized.com/en/cars/mercedes-benz-e-2017-estate-crossover/,Mercedes-Benz,E-Class All-Terrain,Estate Crossover,2017,2020.0,494.7,186.1,206.5,149.7,293.9,13.6,640.0,,1820.0,,1900.0,Premium,58102.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2017-estate/,Mercedes-Benz,E-Class,Estate,2017,2020.0,493.3,185.2,206.5,147.5,293.9,11.2,640.0,,1820.0,,1780.0,Premium,47951.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2017-sedan/,Mercedes-Benz,E-Class,Sedan,2017,2020.0,492.3,185.2,206.5,146.8,293.9,10.3,540.0,,,,1575.0,Premium,43019.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2020-cabriolet/,Mercedes-Benz,E-Class,Cabriolet,2020,2023.0,484.4,186.0,205.5,143.0,287.3,9.8,360.0,,,,1925.0,Premium,62148.0,74300.0
https://www.carsized.com/en/cars/mercedes-benz-e-2020-coupe-amg-53/,Mercedes-Benz,AMG E 53,Coupé,2020,2023.0,484.8,186.0,205.5,143.0,287.3,12.0,425.0,,,,1970.0,Premium,90839.0,76250.0
https://www.carsized.com/en/cars/mercedes-benz-e-2020-coupe/,Mercedes-Benz,E-Class,Coupé,2020,2023.0,483.5,186.0,205.5,142.8,287.3,9.9,405.0,,,,1750.0,Premium,58393.0,64950.0
https://www.carsized.com/en/cars/mercedes-benz-e-2020-estate/,Mercedes-Benz,E-Class,Estate,2020,2023.0,494.5,185.2,206.5,146.0,293.9,10.3,640.0,,1820.0,,1845.0,Premium,55103.0,
https://www.carsized.com/en/cars/mercedes-benz-e-2020-sedan/,Mercedes-Benz,E-Class,Sedan,2020,2023.0,493.5,185.2,206.5,146.0,293.9,10.3,540.0,,,,1735.0,Premium,51319.0,54250.0
https://www.carsized.com/en/cars/mercedes-benz-e-2023-estate/,Mercedes-Benz,E-Class,Estate,2023,,494.9,188.0,206.5,146.9,296.1,8.5,615.0,,1830.0,,1905.0,Premium,64498.0,74700.0
