url,manufacturer,car_name,body_style_general,body_style,production_start,production_end,production_end_display,car_label,half_decade,decade,length,width,width_incl_mirrors,height,wheelbase,ground_clearance,cargo_volume,cargo_volume_max,weight,segment,price_eu,price_us
https://www.carsized.com/en/cars/land-rover-range-rover-velar-2019-suv-sva/,Land Rover,Range Rover Velar SVA,SUV,SUV,2019,2023.0,2023,Land Rover Range Rover Velar SVA (2019-2023),2015-2019,2010s,479.7,193.3,214.7,168.5,287.4,25.1,552.0,1358.0,2160.0,Premium,108163.0,
https://www.carsized.com/en/cars/land-rover-series-2-door-offroader/,Land Rover,Series II,SUV,2-door Offroader,1958,1961.0,1961,Land Rover Series II (1958-1961),1955-1959,1950s,361.7,167.6,,196.8,223.5,20.3,,,1315.0,Standard,,
https://www.carsized.com/en/cars/leapmotor-b10-2025-suv/,Leapmotor,B10,SUV,SUV,2025,,present,Leapmotor B10 (2025-present),2025-2029,2020s,451.5,188.5,,165.5,273.5,17.0,420.0,1300.0,1780.0,Standard,29900.0,
https://www.carsized.com/en/cars/leapmotor-c10-2024-suv/,Leapmotor,C10,SUV,SUV,2024,,present,Leapmotor C10 (2024-present),2020-2024,2020s,473.9,190.0,,168.0,282.5,18.0,435.0,1410.0,1980.0,Standard,37600.0,
https://www.carsized.com/en/cars/leapmotor-t03-2020-5-door-hatchback/,Leapmotor,T03,Hatchback,5-door Hatchback,2020,,present,Leapmotor T03 (2020-present),2020-2024,2020s,362.0,165.2,,157.7,240.0,14.0,210.0,880.0,1175.0,Standard,18900.0,
https://www.carsized.com/en/cars/lexus-ct-2011-5-door-hatchback/,Lexus,CT,Hatchback,5-door Hatchback,2011,2014.0,2014,Lexus CT (2011-2014),2010-2014,2010s,432.0,176.5,202.0,143.0,260.0,13.0,375.0,985.0,1445.0,Standard,29400.0,
https://www.carsized.com/en/cars/lexus-es-2003-sedan/,Lexus,ES,Sedan,Sedan,2003,2006.0,2006,Lexus ES (2003-2006),2000-2004,2000s,485.4,181.1,,145.5,272.0,15.5,,,1569.0,Premium,,31725.0
https://www.carsized.com/en/cars/lexus-es-2006-sedan/,Lexus,ES,Sedan,Sedan,2006,2009.0,2009,Lexus ES (2006-2009),2005-2009,2000s,485.4,182.1,,145.0,277.6,,416.0,,1624.0,Premium,,33470.0
https://www.carsized.com/en/cars/lexus-es-2015-sedan/,Lexus,ES,Sedan,Sedan,2015,2018.0,2018,Lexus ES (2015-2018),2015-2019,2010s,491.0,182.1,,145.0,281.9,13.9,,,1620.0,Premium,,38100.0
https://www.carsized.com/en/cars/lexus-es-2018-sedan/,Lexus,ES,Sedan,Sedan,2018,2021.0,2021,Lexus ES (2018-2021),2015-2019,2010s,497.5,186.5,211.7,144.5,287.0,15.0,454.0,,1680.0,Premium,48550.0,39750.0
https://www.carsized.com/en/cars/lexus-gs-2011-sedan/,Lexus,GS,Sedan,Sedan,2011,2018.0,2018,Lexus GS (2011-2018),2010-2014,2010s,485.0,184.0,208.5,145.5,285.5,14.5,520.0,,1715.0,Premium,45200.0,47250.0
https://www.carsized.com/en/cars/lexus-gx-2019-suv/,Lexus,GX,SUV,SUV,2019,2022.0,2022,Lexus GX (2019-2022),2015-2019,2010s,487.9,188.5,,188.5,278.9,20.6,,,2327.0,Premium,,54025.0
https://www.carsized.com/en/cars/lexus-gx-2023-suv/,Lexus,GX,SUV,SUV,2023,,present,Lexus GX (2023-present),2020-2024,2020s,500.6,198.1,211.3,192.0,285.0,22.1,,,2480.0,Premium,,62900.0
https://www.carsized.com/en/cars/lexus-is-2005-sedan/,Lexus,IS,Sedan,Sedan,2005,2013.0,2013,Lexus IS (2005-2013),2005-2009,2000s,457.5,180.0,,144.0,273.0,,378.0,,,Premium,,
https://www.carsized.com/en/cars/lexus-is-2013-sedan/,Lexus,IS,Sedan,Sedan,2013,2020.0,2020,Lexus IS (2013-2020),2010-2014,2010s,466.5,181.0,202.7,143.0,280.0,13.5,450.0,,1555.0,Premium,34200.0,
https://www.carsized.com/en/cars/lexus-is-2020-sedan/,Lexus,IS,Sedan,Sedan,2020,,present,Lexus IS (2020-present),2020-2024,2020s,470.9,183.9,,143.5,279.9,14.0,306.0,,1685.0,Premium,40085.0,39050.0
https://www.carsized.com/en/cars/lexus-lbx-2023-suv/,Lexus,LBX,SUV,SUV,2023,,present,Lexus LBX (2023-present),2020-2024,2020s,419.0,182.5,,154.5,258.0,,400.0,,1280.0,Premium,32990.0,
https://www.carsized.com/en/cars/lexus-ls-1994-sedan/,Lexus,LS,Sedan,Sedan,1994,1997.0,1997,Lexus LS (1994-1997),1990-1994,1990s,499.6,182.9,,141.5,285.0,,,,1656.0,Premium,,51200.0
https://www.carsized.com/en/cars/lexus-ls-2000-sedan/,Lexus,LS,Sedan,Sedan,2000,2006.0,2006,Lexus LS (2000-2006),2000-2004,2000s,499.6,182.9,207.0,147.1,292.6,14.5,,,1794.0,Premium,,54205.0
https://www.carsized.com/en/cars/lexus-ls-2010-sedan/,Lexus,LS,Sedan,Sedan,2010,2012.0,2012,Lexus LS (2010-2012),2010-2014,2010s,506.0,187.5,212.0,146.5,297.0,,560.0,,2020.0,Premium,92300.0,
https://www.carsized.com/en/cars/lexus-ls-2020-sedan/,Lexus,LS,Sedan,Sedan,2020,,present,Lexus LS (2020-present),2020-2024,2020s,523.5,190.0,216.0,145.0,312.4,,430.0,,2130.0,Premium,102800.0,76000.0
https://www.carsized.com/en/cars/lexus-lx-2015-suv/,Lexus,LX,SUV,SUV,2015,2021.0,2021,Lexus LX (2015-2021),2015-2019,2010s,506.5,198.1,,186.4,285.0,22.6,258.0,1274.0,2722.0,Premium,,88880.0
https://www.carsized.com/en/cars/lexus-lx-2021-suv/,Lexus,LX,SUV,SUV,2021,,present,Lexus LX (2021-present),2020-2024,2020s,509.3,198.9,,188.5,285.0,20.1,311.0,2011.0,2570.0,Premium,,90815.0
https://www.carsized.com/en/cars/lexus-nx-2014-suv/,Lexus,NX,SUV,SUV,2014,2017.0,2017,Lexus NX (2014-2017),2010-2014,2010s,463.0,184.5,213.0,164.5,266.0,18.5,555.0,1600.0,1790.0,Premium,39800.0,
https://www.carsized.com/en/cars/lexus-nx-2021-suv/,Lexus,NX,SUV,SUV,2021,,present,Lexus NX (2021-present),2020-2024,2020s,466.0,186.5,215.0,166.0,269.0,18.5,545.0,1436.0,1805.0,Premium,47600.0,37610.0
https://www.carsized.com/en/cars/lexus-rc-2014-coupe-f/,Lexus,RC F,Coupé,Coupé,2014,2018.0,2018,Lexus RC F (2014-2018),2010-2014,2010s,470.5,184.5,206.9,139.0,273.0,13.0,366.0,,1715.0,Premium,75900.0,62400.0
https://www.carsized.com/en/cars/lexus-rx-2003-suv/,Lexus,RX,SUV,SUV,2003,2009.0,2009,Lexus RX (2003-2009),2000-2004,2000s,474.0,184.5,,167.5,272.0,20.1,439.0,1180.0,1910.0,Premium,43550.0,35275.0
https://www.carsized.com/en/cars/lexus-rx-2012-suv/,Lexus,RX,SUV,SUV,2012,2015.0,2015,Lexus RX (2012-2015),2010-2014,2010s,477.0,188.5,212.0,168.5,274.0,,446.0,1570.0,2050.0,Premium,53250.0,39660.0
https://www.carsized.com/en/cars/lexus-rx-2015-suv/,Lexus,RX,SUV,SUV,2015,2019.0,2019,Lexus RX (2015-2019),2015-2019,2010s,489.0,189.5,218.0,169.0,279.0,20.0,553.0,1626.0,1885.0,Premium,49900.0,41900.0
https://www.carsized.com/en/cars/lexus-rx-2022-suv/,Lexus,RX,SUV,SUV,2022,,present,Lexus RX (2022-present),2020-2024,2020s,489.0,192.0,221.0,169.5,285.0,18.3,461.0,1678.0,2040.0,Premium,68650.0,47400.0
https://www.carsized.com/en/cars/lexus-rz-2023-suv/,Lexus,RZ,SUV,SUV,2023,,present,Lexus RZ (2023-present),2020-2024,2020s,480.5,189.5,215.7,163.5,285.0,20.1,522.0,1515.0,2130.0,Premium,68000.0,59650.0
https://www.carsized.com/en/cars/lexus-sc-2005-cabriolet/,Lexus,SC,Cabriolet,Cabriolet,2005,2010.0,2010,Lexus SC (2005-2010),2005-2009,2000s,453.5,182.5,,137.0,262.0,,368.0,,,Premium,,
https://www.carsized.com/en/cars/lexus-tx-2023-suv/,Lexus,TX,SUV,SUV,2023,,present,Lexus TX (2023-present),2020-2024,2020s,515.9,198.9,,178.1,294.9,20.0,,,2005.0,Premium,,53700.0
https://www.carsized.com/en/cars/lexus-ux-2018-suv/,Lexus,UX,SUV,SUV,2018,,present,Lexus UX (2018-present),2015-2019,2010s,449.5,184.0,207.8,154.0,264.0,16.0,320.0,1231.0,1460.0,Premium,33484.0,
https://www.carsized.com/en/cars/li-auto-l7-2023-suv/,Li Auto,L7,SUV,SUV,2023,,present,Li Auto L7 (2023-present),2020-2024,2020s,505.0,199.5,,175.0,300.5,21.0,495.0,801.0,2450.0,Standard,,
https://www.carsized.com/en/cars/lincoln-aviator-2020-suv/,Lincoln,Aviator,SUV,SUV,2020,,present,Lincoln Aviator (2020-present),2020-2024,2020s,506.2,209.0,228.4,176.8,302.5,24.4,354.0,2120.0,,Premium,,
https://www.carsized.com/en/cars/lincoln-continental-1977-coupe/,Lincoln,Continental,Coupé,Coupé,1977,1979.0,1979,Lincoln Continental (1977-1979),1975-1979,1970s,585.0,202.4,,134.4,305.8,,512.0,,,Uncategorized,,
https://www.carsized.com/en/cars/lincoln-continental-2016-sedan/,Lincoln,Continental,Sedan,Sedan,2016,2020.0,2020,Lincoln Continental (2016-2020),2015-2019,2010s,511.6,191.3,209.0,148.6,299.5,,,,1916.0,Premium,,44720.0
https://www.carsized.com/en/cars/lincoln-mark-lt-2005-pickup/,Lincoln,Mark LT,Pick-up,Pick-up,2005,2008.0,2008,Lincoln Mark LT (2005-2008),2005-2009,2000s,568.5,200.4,,193.0,351.8,20.6,,,2540.0,Standard,,38680.0
https://www.carsized.com/en/cars/lincoln-mkc-2014-suv/,Lincoln,MKC,SUV,SUV,2014,2017.0,2017,Lincoln MKC (2014-2017),2010-2014,2010s,455.2,186.4,213.6,165.6,269.0,,714.0,1504.0,1720.0,Premium,,33100.0
https://www.carsized.com/en/cars/lincoln-mkc-2018-suv/,Lincoln,MKC,SUV,SUV,2018,2019.0,2019,Lincoln MKC (2018-2019),2015-2019,2010s,455.2,186.4,213.6,165.6,269.0,,,,1800.0,Premium,,33995.0
https://www.carsized.com/en/cars/lincoln-mkt-2013-suv/,Lincoln,MKT,SUV,SUV,2013,2019.0,2019,Lincoln MKT (2013-2019),2010-2014,2010s,527.3,193.0,,171.2,306.6,15.0,1121.0,2149.0,,Premium,,
https://www.carsized.com/en/cars/lincoln-mkx-2006-suv/,Lincoln,MKX,SUV,SUV,2006,2011.0,2011,Lincoln MKX (2006-2011),2005-2009,2000s,473.7,192.5,,171.5,282.5,21.3,900.0,1945.0,,Premium,,
https://www.carsized.com/en/cars/lincoln-mkz-2005-sedan/,Lincoln,MKZ Zephyr,Sedan,Sedan,2005,2010.0,2010,Lincoln MKZ Zephyr (2005-2010),2005-2009,2000s,483.9,183.4,,140.7,272.8,,,,1603.0,Premium,,29305.0
https://www.carsized.com/en/cars/lincoln-mkz-2017-sedan/,Lincoln,MKZ,Sedan,Sedan,2017,2020.0,2020,Lincoln MKZ (2017-2020),2015-2019,2010s,492.5,186.4,211.6,147.6,285.0,,314.0,,1746.0,Premium,,35170.0
https://www.carsized.com/en/cars/lincoln-nautilus-2018-suv/,Lincoln,Nautilus,SUV,SUV,2018,2022.0,2022,Lincoln Nautilus (2018-2022),2015-2019,2010s,482.6,199.9,218.7,168.1,285.0,20.1,,,1879.0,Premium,,40340.0
https://www.carsized.com/en/cars/lincoln-navigator-1997-suv/,Lincoln,Navigator,SUV,SUV,1997,2002.0,2002,Lincoln Navigator (1997-2002),1995-1999,1990s,520.0,203.0,,194.8,302.0,21.0,1832.0,3295.0,,Premium,,
https://www.carsized.com/en/cars/lincoln-navigator-2006-suv/,Lincoln,Navigator,SUV,SUV,2006,2017.0,2017,Lincoln Navigator (2006-2017),2005-2009,2000s,529.3,200.2,,198.9,302.3,23.4,513.0,2925.0,2663.0,Premium,,45850.0
https://www.carsized.com/en/cars/lincoln-navigator-2017-suv-lwb/,Lincoln,Navigator,SUV,SUV LWB,2017,2024.0,2024,Lincoln Navigator (2017-2024),2015-2019,2010s,563.6,212.4,238.3,193.5,334.3,24.6,,,2712.0,Premium,,79255.0
https://www.carsized.com/en/cars/lincoln-navigator-2017-suv/,Lincoln,Navigator,SUV,SUV,2017,2024.0,2024,Lincoln Navigator (2017-2024),2015-2019,2010s,535.1,202.9,238.3,194.4,311.2,24.4,,,2579.0,Premium,,72055.0
https://www.carsized.com/en/cars/lincoln-town-car-1997-sedan/,Lincoln,Town Car,Sedan,Sedan,1997,2002.0,2002,Lincoln Town Car (1997-2002),1995-1999,1990s,546.9,198.6,,147.3,299.0,,,,,Uncategorized,,
https://www.carsized.com/en/cars/lotus-340r-2000-roadster/,Lotus,340R,Cabriolet,Roadster,2000,2000.0,2000,Lotus 340R (2000-2000),2000-2004,2000s,362.0,170.2,,108.0,230.0,11.0,,,701.0,Premium,43855.0,
https://www.carsized.com/en/cars/lotus-elan-1964-coupe-26r/,Lotus,Elan 26R,Coupé,Coupé,1964,1966.0,1966,Lotus Elan 26R (1964-1966),1960-1964,1960s,368.3,142.2,,116.8,213.4,12.6,,,600.0,Premium,11320.0,
https://www.carsized.com/en/cars/lotus-eletre-2023-suv/,Lotus,Eletre,SUV,SUV,2023,,present,Lotus Eletre (2023-present),2020-2024,2020s,510.3,213.5,223.1,163.0,301.9,19.4,734.0,1578.0,2490.0,Premium,95990.0,107000.0
https://www.carsized.com/en/cars/lotus-elise-1996-roadster/,Lotus,Elise S,Cabriolet,Roadster,1996,2001.0,2001,Lotus Elise S (1996-2001),1995-1999,1990s,372.6,170.1,,114.3,230.0,14.0,115.0,,675.0,Premium,25360.0,
https://www.carsized.com/en/cars/lotus-elise-2001-roadster/,Lotus,Elise S,Cabriolet,Roadster,2001,2011.0,2011,Lotus Elise S (2001-2011),2000-2004,2000s,378.5,171.9,,114.3,230.1,13.5,115.0,,788.0,Premium,33080.0,42990.0
https://www.carsized.com/en/cars/lotus-elise-2011-roadster/,Lotus,Elise S,Cabriolet,Roadster,2011,2021.0,2021,Lotus Elise S (2011-2021),2010-2014,2010s,382.4,171.9,,111.7,230.0,13.0,112.0,,876.0,Premium,40800.0,51845.0
https://www.carsized.com/en/cars/lotus-emeya-2024-liftback/,Lotus,Emeya,Liftback,Liftback,2024,,present,Lotus Emeya (2024-present),2020-2024,2020s,513.9,200.5,224.1,145.9,306.9,14.1,540.0,1419.0,2490.0,Premium,106400.0,100000.0
https://www.carsized.com/en/cars/lotus-emira-2022-coupe/,Lotus,Emira,Coupé,Coupé,2022,,present,Lotus Emira (2022-present),2020-2024,2020s,441.2,189.5,,122.5,257.5,12.5,208.0,,1405.0,Premium,95995.0,105400.0
https://www.carsized.com/en/cars/lotus-esprit-1987-coupe/,Lotus,Esprit,Coupé,Coupé,1987,1993.0,1993,Lotus Esprit (1987-1993),1985-1989,1980s,433.0,186.0,,113.8,243.8,12.7,198.0,,1220.0,Premium,,
https://www.carsized.com/en/cars/lotus-esprit-2002-coupe/,Lotus,Esprit,Coupé,Coupé,2002,2004.0,2004,Lotus Esprit (2002-2004),2000-2004,2000s,436.9,188.3,,115.0,242.0,10.4,198.0,,1325.0,Premium,61300.0,86125.0
https://www.carsized.com/en/cars/lotus-evora-2015-coupe/,Lotus,Evora,Coupé,Coupé,2015,2021.0,2021,Lotus Evora (2015-2021),2015-2019,2010s,439.6,184.5,,122.9,257.5,12.0,160.0,,1415.0,Luxury,97300.0,
https://www.carsized.com/en/cars/lucid-air-2021-sedan/,Lucid,AirA,Sedan,Sedan,2021,,present,Lucid AirA (2021-present),2020-2024,2020s,497.5,193.9,219.6,140.9,296.0,11.5,627.0,,2360.0,Premium,85000.0,77400.0
https://www.carsized.com/en/cars/lynk-co-01-2021-suv/,Lynk & Co,01,SUV,SUV,2021,2023.0,2023,Lynk & Co 01 (2021-2023),2020-2024,2020s,454.1,185.7,214.1,169.4,273.4,21.3,466.0,1213.0,1739.0,Standard,35000.0,
https://www.carsized.com/en/cars/mahindra-xuv500-2015-suv/,Mahindra,XUV500,SUV,SUV,2015,2018.0,2018,Mahindra XUV500 (2015-2018),2015-2019,2010s,458.5,189.0,,178.5,270.0,20.0,93.0,1512.0,1860.0,Standard,15675.0,
https://www.carsized.com/en/cars/marcos-gt-1964-coupe/,Marcos,GT,Coupé,Coupé,1964,1972.0,1972,Marcos GT (1964-1972),1960-1964,1960s,403.9,133.4,,105.4,226.1,,,,916.0,Premium,12954.0,
https://www.carsized.com/en/cars/maserati-ghibli-2013-sedan/,Maserati,Ghibli,Sedan,Sedan,2013,2017.0,2017,Maserati Ghibli (2013-2017),2010-2014,2010s,497.1,194.5,,146.1,299.8,,500.0,,1835.0,Premium,65380.0,
https://www.carsized.com/en/cars/maserati-ghibli-2017-sedan/,Maserati,Ghibli,Sedan,Sedan,2017,,present,Maserati Ghibli (2017-present),2015-2019,2010s,497.1,194.5,212.8,146.1,299.8,,500.0,,1875.0,Premium,67552.0,
https://www.carsized.com/en/cars/maserati-granturismo-2007-coupe/,Maserati,GranTurismo,Coupé,Coupé,2007,2019.0,2019,Maserati GranTurismo (2007-2019),2005-2009,2000s,488.1,184.7,,135.3,294.2,10.0,260.0,,1955.0,Luxury,112280.0,110000.0
https://www.carsized.com/en/cars/maserati-granturismo-2023-coupe/,Maserati,GranTurismo,Coupé,Coupé,2023,,present,Maserati GranTurismo (2023-present),2020-2024,2020s,495.9,195.7,211.3,135.3,292.9,,310.0,,1795.0,Luxury,158374.0,174000.0
https://www.carsized.com/en/cars/maserati-grecale-2022-suv/,Maserati,Grecale,SUV,SUV,2022,,present,Maserati Grecale (2022-present),2020-2024,2020s,484.6,194.8,216.3,167.0,290.1,23.2,535.0,,1870.0,Premium,71519.0,64995.0
https://www.carsized.com/en/cars/maserati-levante-2016-suv/,Maserati,Levante,SUV,SUV,2016,2021.0,2021,Maserati Levante (2016-2021),2015-2019,2010s,500.5,198.1,215.8,169.3,300.4,24.8,580.0,1625.0,2205.0,Premium,72630.0,72000.0
https://www.carsized.com/en/cars/maserati-levante-2021-suv/,Maserati,Levante,SUV,SUV,2021,,present,Maserati Levante (2021-present),2020-2024,2020s,500.5,198.1,215.8,169.3,300.4,24.8,580.0,1625.0,2109.0,Premium,77520.0,79400.0
https://www.carsized.com/en/cars/maserati-mc20-2020-coupe/,Maserati,MC20,Coupé,Coupé,2020,,present,Maserati MC20 (2020-present),2020-2024,2020s,466.9,196.5,217.8,122.6,270.0,,100.0,150.0,1475.0,Luxury,210000.0,212000.0
https://www.carsized.com/en/cars/maserati-mexico-1966-coupe/,Maserati,Mexico,Coupé,Coupé,1966,1972.0,1972,Maserati Mexico (1966-1972),1965-1969,1960s,476.0,173.0,,135.0,264.0,14.0,600.0,,1650.0,Premium,,
https://www.carsized.com/en/cars/maserati-quattroporte-2002-sedan/,Maserati,Quattroporte,Sedan,Sedan,2002,2012.0,2012,Maserati Quattroporte (2002-2012),2000-2004,2000s,505.2,189.5,,143.8,306.4,,450.0,,,Premium,,
https://www.carsized.com/en/cars/maserati-quattroporte-2012-sedan/,Maserati,Quattroporte,Sedan,Sedan,2012,,present,Maserati Quattroporte (2012-present),2010-2014,2010s,526.2,194.8,,148.1,317.1,,530.0,,,Premium,,
https://www.carsized.com/en/cars/maxus-edeliver-5-2024-panel-van/,Maxus,eDeliver 5,Minivan,Panel van,2024,,present,Maxus eDeliver 5 (2024-present),2020-2024,2020s,480.0,187.4,,196.0,310.0,,,6600.0,1925.0,Standard,46398.0,
https://www.carsized.com/en/cars/maxus-euniq-6-2020-suv-ev/,Maxus,Euniq 6 EV,SUV,SUV,2020,2024.0,2024,Maxus Euniq 6 EV (2020-2024),2020-2024,2020s,473.5,186.0,,173.6,276.0,16.0,754.0,1396.0,1857.0,Standard,53490.0,
https://www.carsized.com/en/cars/maxus-mifa-9-2021-minivan/,Maxus,Mifa,Minivan,Minivan,2021,,present,Maxus Mifa (2021-present),2020-2024,2020s,527.0,200.0,,184.0,320.0,14.0,466.0,2017.0,2385.0,Standard,68990.0,
https://www.carsized.com/en/cars/maxus-terron-9-2024-4-door-pickup-electric/,Maxus,eTerron 9,Pick-up,4-door Pick-up,2024,,present,Maxus eTerron 9 (2024-present),2020-2024,2020s,550.0,199.7,,186.0,330.0,26.0,,,2925.0,Standard,74958.0,
https://www.carsized.com/en/cars/maybach-57-2002-sedan/,Maybach,57,Sedan,Sedan,2002,2012.0,2012,Maybach 57 (2002-2012),2000-2004,2000s,572.8,198.0,,157.2,339.0,,605.0,,2735.0,Luxury,390201.0,
https://www.carsized.com/en/cars/mazda-2-2011-5-door-hatchback/,Mazda,2,Hatchback,5-door Hatchback,2011,2014.0,2014,Mazda 2 (2011-2014),2010-2014,2010s,395.0,169.5,,147.5,249.2,,250.0,787.0,,Standard,,
https://www.carsized.com/en/cars/mazda-2-2014-5-door-hatchback/,Mazda,2,Hatchback,5-door Hatchback,2014,2019.0,2019,Mazda 2 (2014-2019),2010-2014,2010s,406.5,169.5,198.3,149.5,257.0,14.3,280.0,950.0,1045.0,Standard,12890.0,
https://www.carsized.com/en/cars/mazda-3-2003-5-door-hatchback/,Mazda,3,Hatchback,5-door Hatchback,2003,2006.0,2006,Mazda 3 (2003-2006),2000-2004,2000s,442.0,175.5,,146.5,264.0,,346.0,1285.0,1255.0,Standard,15400.0,
https://www.carsized.com/en/cars/mazda-3-2011-5-door-hatchback/,Mazda,3,Hatchback,5-door Hatchback,2011,2013.0,2013,Mazda 3 (2011-2013),2010-2014,2010s,446.0,175.5,,147.0,264.0,15.5,340.0,1360.0,1270.0,Standard,16990.0,
https://www.carsized.com/en/cars/mazda-3-2013-5-door-hatchback/,Mazda,3,Hatchback,5-door Hatchback,2013,2017.0,2017,Mazda 3 (2013-2017),2010-2014,2010s,446.0,179.5,205.3,145.0,270.0,15.5,364.0,1263.0,1260.0,Standard,17490.0,
https://www.carsized.com/en/cars/mazda-3-2017-sedan/,Mazda,3,Sedan,Sedan,2017,2018.0,2018,Mazda 3 (2017-2018),2015-2019,2010s,458.0,179.5,205.3,145.0,270.0,15.5,419.0,,1280.0,Standard,21790.0,
https://www.carsized.com/en/cars/mazda-3-2019-5-door-hatchback/,Mazda,3,Hatchback,5-door Hatchback,2019,,present,Mazda 3 (2019-present),2015-2019,2010s,446.0,179.5,202.8,143.5,272.5,13.5,351.0,1026.0,1349.0,Standard,23290.0,
https://www.carsized.com/en/cars/mazda-5-2005-minivan/,Mazda,5,Minivan,Minivan,2005,2008.0,2008,Mazda 5 (2005-2008),2005-2009,2000s,450.5,175.5,,161.5,275.0,11.2,969.0,1678.0,1470.0,Standard,20400.0,
https://www.carsized.com/en/cars/mazda-5-2010-minivan/,Mazda,5,Minivan,Minivan,2010,2018.0,2018,Mazda 5 (2010-2018),2010-2014,2010s,458.5,175.0,,161.5,275.1,,538.0,1597.0,1470.0,Standard,20690.0,
https://www.carsized.com/en/cars/mazda-6-2002-liftback-eu/,Mazda,6 EU,Liftback,Liftback,2002,2008.0,2008,Mazda 6 EU (2002-2008),2000-2004,2000s,468.0,178.0,,143.5,267.5,,492.0,1662.0,,Standard,,
https://www.carsized.com/en/cars/mazda-6-2007-estate-eu/,Mazda,6 EU,Estate,Estate,2007,2011.0,2011,Mazda 6 EU (2007-2011),2005-2009,2000s,476.5,179.5,,149.0,272.5,,519.0,1751.0,,Standard,,
https://www.carsized.com/en/cars/mazda-6-2012-estate/,Mazda,6,Estate,Estate,2012,2018.0,2018,Mazda 6 (2012-2018),2010-2014,2010s,480.5,184.0,209.0,148.0,275.0,16.5,522.0,1648.0,1380.0,Standard,24990.0,
https://www.carsized.com/en/cars/mazda-6-2012-sedan/,Mazda,6,Sedan,Sedan,2012,2018.0,2018,Mazda 6 (2012-2018),2010-2014,2010s,487.0,184.0,209.0,145.0,283.0,16.5,480.0,,1375.0,Standard,24990.0,
https://www.carsized.com/en/cars/mazda-6e-2024-liftback/,Mazda,6e,Liftback,Liftback,2024,,present,Mazda 6e (2024-present),2020-2024,2020s,492.1,189.0,215.6,149.1,289.5,12.0,336.0,1074.0,2027.0,Standard,44900.0,
https://www.carsized.com/en/cars/mazda-cx-3-2015-suv/,Mazda,CX-3,SUV,SUV,2015,2022.0,2022,Mazda CX-3 (2015-2022),2015-2019,2010s,427.5,176.5,204.9,155.0,257.0,16.0,350.0,1260.0,1260.0,Standard,17990.0,
https://www.carsized.com/en/cars/mazda-cx-30-2019-suv/,Mazda,CX-30,SUV,SUV,2019,,present,Mazda CX-30 (2019-present),2015-2019,2010s,439.5,179.5,204.0,154.0,265.5,17.5,430.0,1406.0,1395.0,Standard,26690.0,21900.0
https://www.carsized.com/en/cars/mazda-cx-5-2012-suv/,Mazda,CX-5,SUV,SUV,2012,2017.0,2017,Mazda CX-5 (2012-2017),2010-2014,2010s,455.5,184.0,214.2,167.0,270.0,21.0,503.0,1620.0,1390.0,Standard,23990.0,20695.0
https://www.carsized.com/en/cars/mazda-cx-5-2017-suv/,Mazda,CX-5,SUV,SUV,2017,2021.0,2021,Mazda CX-5 (2017-2021),2015-2019,2010s,455.0,184.2,211.5,168.0,270.0,18.5,506.0,1620.0,1435.0,Standard,25190.0,24045.0
https://www.carsized.com/en/cars/mazda-cx-50-2022-suv/,Mazda,CX-50,SUV,SUV,2022,,present,Mazda CX-50 (2022-present),2020-2024,2020s,471.9,192.0,205.2,161.3,281.4,21.1,,,1681.0,Standard,,27550.0
https://www.carsized.com/en/cars/mazda-cx-60-2022-suv/,Mazda,CX-60,SUV,SUV,2022,,present,Mazda CX-60 (2022-present),2020-2024,2020s,474.5,189.0,213.4,168.0,287.0,17.6,570.0,1726.0,1890.0,Standard,46150.0,
https://www.carsized.com/en/cars/mazda-cx-7-2006-suv/,Mazda,CX-7,SUV,SUV,2006,2009.0,2009,Mazda CX-7 (2006-2009),2005-2009,2000s,467.5,187.0,,164.5,275.0,20.5,455.0,1348.0,1770.0,Standard,31800.0,
https://www.carsized.com/en/cars/mazda-cx-80-2024-suv/,Mazda,CX-80,SUV,SUV,2024,,present,Mazda CX-80 (2024-present),2020-2024,2020s,499.5,189.0,213.4,171.4,312.0,16.5,258.0,1971.0,2240.0,Standard,55350.0,
https://www.carsized.com/en/cars/mazda-cx-9-2016-suv/,Mazda,CX-9,SUV,SUV,2016,2023.0,2023,Mazda CX-9 (2016-2023),2015-2019,2010s,506.5,196.9,,175.3,293.0,22.4,,,1880.0,Standard,,31520.0
https://www.carsized.com/en/cars/mazda-cx-90-2023-suv/,Mazda,CX-90,SUV,SUV,2023,,present,Mazda CX-90 (2023-present),2020-2024,2020s,510.0,199.4,215.6,173.2,311.9,20.3,,,2136.0,Standard,,37845.0
https://www.carsized.com/en/cars/mazda-demio-1996-5-door-hatchback/,Mazda,Demio,Hatchback,5-door Hatchback,1996,2000.0,2000,Mazda Demio (1996-2000),1995-1999,1990s,380.8,165.0,,150.0,239.0,,330.0,679.0,1025.0,Standard,11700.0,
https://www.carsized.com/en/cars/mazda-mx-30-2020-suv/,Mazda,MX-30,SUV,SUV,2020,,present,Mazda MX-30 (2020-present),2020-2024,2020s,439.5,184.8,203.5,155.5,265.5,13.0,366.0,1171.0,1720.0,Standard,33134.0,33470.0
https://www.carsized.com/en/cars/mazda-mx-5-1989-roadster/,Mazda,MX-5 Miata,Cabriolet,Roadster,1989,1997.0,1997,Mazda MX-5 Miata (1989-1997),1985-1989,1980s,394.7,166.0,,122.5,226.5,,135.0,,955.0,Standard,14316.0,13800.0
